hash,time,message,buggy
41c7af8,2017-07-20T10:20:56,link correction for topics,0.0
5ecc5d9,2017-07-20T10:47:47,Continue to fix links  in tutorial and theory,1.0
e6ff205,2017-07-20T10:52:35,Regenerated files,0.0
648a72a,2017-07-20T11:01:55,html link corrections in topics,0.0
b88be39,2017-07-20T11:13:57,More links fixed,1.0
1de62c5,2017-07-20T11:14:26,Regenerated files,0.0
08a898d,2017-07-20T11:16:05,Merge jollet/input-web' into input-web,0.0
1543101.0,2017-07-20T11:21:47,This list_internal_links.js was needed in the current status.,0.0
99b7073,2017-07-20T11:33:47,add files in topis,0.0
3487a40,2017-07-20T11:35:15,Merge jollet/input-web' into input-web,0.0
ca4d2dc,2017-07-20T11:47:18,Fix links in bibliography file,1.0
1be8ce2,2017-07-20T12:14:34,Many link fixed,0.0
9fcc60c,2017-07-20T12:15:06,Regenerate html files,0.0
e3fab77,2017-07-20T12:33:29,Fix several links,1.0
9e07ffa,2017-07-20T13:01:16,Fix bugs that created problems for link,1.0
e5ffa87,2017-07-20T13:04:33,Fix links in topics dir,1.0
f68460c,2017-07-20T13:08:45,More links fixed. Likely final ...,1.0
65e8134,2017-07-20T13:27:14,Update links,1.0
c623fdc,2017-07-20T13:38:43,Fix the problem to make the infos_html tar.gz file,1.0
3602954.0,2017-07-20T13:52:58,Reference fixes. Also correct a title.,0.0
74b7a55,2017-07-20T14:42:12,add references in topics+ vdw topic,0.0
414310e,2017-07-20T14:52:09,Merge remote-tracking branch 'trunk/input-web' into input-web,0.0
b45ad75,2017-07-20T15:04:48,Creat the help for the script generate_doc.py,0.0
65bba6b,2017-07-20T15:05:45,Merge jollet/input-web into input-web,0.0
41ba523,2017-07-20T17:51:37,Minor fixes  after merge with François.,1.0
a12c654,2017-07-20T19:27:37,Fix URL,1.0
90398d5,2017-07-20T20:23:17,Regenerate the doc,0.0
f4f15ec,2017-07-20T20:51:52,Correct fix this time ?!,1.0
b5ac882,2017-07-21T07:28:46,Merge branch 'input-web' into _merge_input-web (for security checking),0.0
540d55e,2017-07-21T07:34:31,Remove unneeded files.,0.0
fc6d555,2017-07-21T17:17:50,add DMFT  CRPA and TransPath in the topics,0.0
e9cb5b9,2017-07-22T06:49:36,Merge jollet/input-web into input-web,0.0
dd66075,2017-07-22T07:18:45,Add the old ABINIT_CPC.tar.gz,0.0
f9233e4,2017-07-24T10:23:37,Rm ABINIT_CPC.tar.gz that was there only for communicating it to Francois.,0.0
d3563bf,2017-07-24T11:54:22,Removed unnecessary call to ddb_hdr_open_read in anaddb.,0.0
f25866c,2017-07-24T13:50:38,Import lesson on temperature-dependence of the electronic structure from the wiki.,0.0
b9bdad1,2017-07-24T15:14:23,Add fancier display of the input variables,0.0
7f0902c,2017-07-24T15:52:59,Imported the text of the tdepes lesson inside abinit/doc.,0.0
096d87c,2017-07-24T16:07:26,Minor fix,1.0
adc3fed,2017-07-24T18:42:14,add new topics,0.0
32e4519,2017-07-24T21:58:50,Merge jollet/input-web into input-web,0.0
ba2672f,2017-07-25T08:12:26,Merge biederj/input_web/b9bd into _biederj,0.0
da58ec9,2017-07-25T08:29:09,Apply generate_doc.py,0.0
2c7b2e9,2017-07-25T08:54:36,Add figures in doc/tutorial/documents/lesson_tdepes  also clean doc/tutorial/documents/theory_*  actually duplicated in doc/theory ...,0.0
eef1000,2017-07-25T10:06:52,Modify the constitution of list of lessons and topics. Also add figs and eqs for tutorial tdepes.,0.0
ee51469,2017-07-25T10:12:14,Clean,0.0
e48bdf3,2017-07-25T10:25:42,Improve comment. Fix equation in lesson_tdepes.,0.0
05ccb3f,2017-07-25T10:33:04,Update the ref for abirules#01,0.0
2a934c5,2017-07-25T11:26:43,"Order the ""Howto"" list using the keywords instead of the names",0.0
aa27190,2017-07-25T11:45:56,Improve an error message in check_forbidden_in_doc_yml.py  and clean one of the references.,0.0
81743fc,2017-07-25T11:49:55,Merge input-web into _biederj,0.0
7926287.0,2017-07-25T16:13:17,Start to clean references in DMFT tutorial.,0.0
fc78bcf,2017-07-25T18:05:59,add topics DFPT  GWls and El-ph,0.0
ac719c2,2017-07-25T18:12:08,Merge remote-tracking branch 'trunk/input-web' into input-web,0.0
3a15aaf,2017-07-26T08:50:55,Fix several problems due to the change of name temp to tdepes  hf to hybrids then to Hybrids. Should pass the tests on abiref_debug,1.0
a66e83c,2017-07-26T08:57:30,Merge _biederj into input-web,0.0
aa4438c,2017-07-26T08:59:56,Merge jollet/input-web into input-web,0.0
269c2fe,2017-07-26T09:54:37,"Define ""misc"" bibtex entrey   correct ""masterthesis"" to ""mastersthesis""    fix several typos.",0.0
1f5768f,2017-07-26T10:16:03,Fix a bug in the ordering of the title/subtitle in the lists of files. Also miscellaneous fixes.,1.0
68fde11,2017-07-26T10:53:57,Fix typo,1.0
9ec5fd6,2017-07-26T11:33:03,Fix issues in lesson_DMFT. Also add the needed references.,1.0
eafa725,2017-07-26T11:34:21,Merge develop into input-web,0.0
9f6b2ae,2017-07-26T12:19:56,abi_checks.py checks the topic name and tribe provided for each input variable. One error was detected. Apparently  still 133 input variables that do not have yet a topic+tribe.,0.0
5bfe812,2017-07-26T12:47:10,Improve capture of errors in yml files.,0.0
e60969a,2017-07-26T13:08:43,Suppress the doku2html function  not appropriate.,0.0
ede9a40,2017-07-26T13:13:19,Reinstall some error messages  lost due to overwriting.,0.0
4abdbe4,2017-07-26T13:25:19,Create the function read_yaml,0.0
2d1ef75,2017-07-26T13:58:52,Allow the use of the | separator to make links  as in dokuwiki.,0.0
05fecd1,2017-07-26T14:22:57,Anaddb can now write interpolated DDB files.,0.0
84d6928,2017-07-26T14:34:58,add topics temperature dependence of eigenenergies ad finite electric field.,0.0
224e797,2017-07-26T14:38:31,Merge remote-tracking branch 'trunk/input-web' into input-web,0.0
49acb9f,2017-07-26T14:52:38,Work on dokuwiki syntax,0.0
8297489.0,2017-07-26T15:29:35,Restored a line I had accidentally removed.,0.0
019c175,2017-07-26T15:30:27,Deal with namespaces,0.0
3f6380d,2017-07-26T15:51:22,"Use upper case for all ""characteristic"" of input variables.",0.0
999cc13,2017-07-26T15:59:01,Test the dokuwiki features of the links. It works ...,0.0
e044434,2017-07-27T08:29:30,Intermediate step towards the constitution of the varset: namespace,0.0
1ca8096,2017-07-27T08:49:10,Now the varset: namespace is activated.,0.0
cbebdf3,2017-07-27T10:04:17,Added a test for prtddb variable.,0.0
36dd43a,2017-07-27T10:14:02,"""specials"" has been replaced by ""externals""  which is more accurate. Also  the namespace varset:   is OK.",0.0
e83a619,2017-07-27T10:27:38,Minor fixes,1.0
8c8fddb,2017-07-27T11:01:09,Allos sections in links  using the dokuwiki style #,0.0
96eee24,2017-07-27T11:20:53,Properly closed all files in anaddb.,0.0
a8920b1,2017-07-27T11:23:11,Merge remote-tracking branch 'trunk/develop' into develop,0.0
2bb4a1d,2017-07-27T12:33:52,Moved the documentation of prtddb to the new yaml source file.,0.0
db0f392,2017-07-27T13:47:56,The mechanism for creating sections and indexing them works.,0.0
49d1119,2017-07-27T14:11:52,"Add a few bib items  and also define the ""unpublished"" bibtex item.",0.0
be2abf1,2017-07-27T14:20:44,Clean lesson_ucalc_crpa,0.0
fc6d388,2017-07-27T14:25:11,Merge jollet/input-web into input-web,0.0
46886c6,2017-07-27T14:55:51,add topics GW  BSE and Random stopping power,0.0
7994782.0,2017-07-27T14:58:43,Merge jollet/input-web into input-web,0.0
d3e7e4c,2017-07-27T14:59:58,Order the bibliography file,0.0
da2815c,2017-07-27T16:14:23,"Replace ""ldau"" by ""dftu""",0.0
2af2c6b,2017-07-27T18:19:53,"Introduce a new field ""executables"" in Abivars.jar",0.0
afac0f9,2017-07-27T18:46:01,add topic Electric Field Gradient,0.0
42b5dd0,2017-07-27T18:54:15,Merge remote-tracking branch 'trunk/input-web' into input-web,0.0
213c61b,2017-07-27T21:08:20,Small script  will be used as template to modify a bunch of files,0.0
880371a,2017-07-27T21:09:27,Merge jollet/input-web into input-web,0.0
9b64284,2017-07-27T21:17:45,"Add the ""executables"" field in abinit_vars.yml",0.0
05f2f14,2017-07-27T21:24:23,Minor modif of Abivars.jar,1.0
30c5c21,2017-07-27T21:25:09,Clean,0.0
f209417,2017-07-27T21:28:58,Apply generate_doc.py,0.0
dfc1a5a,2017-07-27T21:45:39,Fix several problems detected by the test farm.,1.0
dc57b5b,2017-07-28T05:26:07,"Change ""varfile"" to ""varset"" in Abivars.jar and abinit_vars.yml (not yet in generate_doc.py)",0.0
f8d2979,2017-07-28T05:44:12,Prepare the future ...,0.0
5fe45a8,2017-07-28T06:18:59,Work on filemodifier.py to allow inserting sections,0.0
93a83bc,2017-07-28T07:51:11,Fix varfile=>varset in generated_doc.py  and apply it,1.0
7fe89b2,2017-07-28T08:16:05,Continue to work on filemodifier.py. lesson_spin.yml_new is the present resulting file ...,0.0
c9d373e,2017-07-28T08:27:12,Continue the rename of varfiles to varsets,0.0
eb49b62,2017-07-28T08:54:49,Fix minor problems with links and other things  detected by the test farm,1.0
27d7847,2017-07-28T09:56:40,Update link,0.0
53206de,2017-07-28T11:18:49,Extrernal dokulinks are treated correctly.,0.0
2ff4c7f,2017-07-28T12:59:38,Tune the doc of the generate_doc.py script.,0.0
4f428c8,2017-07-28T15:30:42,add anaddb_vars.yml file,0.0
cef8aa6,2017-07-28T16:16:49,Suppress parentheses in latex2html. Not yet finalized.,0.0
ca583e3,2017-07-28T20:29:34,Correct the permissions. Strange to see that they had changed ...,0.0
df7eeff,2017-07-28T20:30:51,Merge jollet/input-web into input-web,0.0
eaa0ea2,2017-07-28T20:33:22,Apply generate_doc.py,0.0
899711f,2017-07-28T20:36:32,Update the reference for abichecks t01.out,0.0
ffe22f8,2017-07-28T21:03:28,Remove blanks ...,0.0
57667a0,2017-07-28T21:11:29,Add the treatment of \textit,0.0
4bd2815,2017-07-28T21:12:34,Apply generate_doc.py,0.0
bbd7f4c,2017-07-28T21:20:37,rename list_external to list_externalvars,0.0
199ed08,2017-07-28T22:07:00,Add quotes in the abivarname field,0.0
40cfafd,2017-07-29T06:26:37,Merge antonius/develop/2bb4 into _antonius,0.0
c9b669d,2017-07-29T06:27:55,Apply generate_doc.py,0.0
2d9bac4,2017-07-29T06:53:25,Make some test of the use of the inputvar@executable notation,0.0
c0dd9b6,2017-07-29T11:15:29,All anaddb variables in abivars.yml,0.0
f3da1f9,2017-07-29T11:34:30,Suppress the @codename inside the varset files.,0.0
48e7a36,2017-07-29T11:43:25,Create varaim.html and varoptic.html (still empty)  and taylor the header of these files as well as varanaddb.html,0.0
231d9e6,2017-07-29T11:54:23,Prepare correct links to varanaddb,0.0
0281cd1,2017-07-29T12:03:13,Apply generate_doc.py : the links to variables @anaddb seem correct ...,0.0
116120f,2017-07-29T13:07:34,Reorder the  input variables according to the alphabet,0.0
19fe6e7,2017-07-29T20:58:19,Improves abicheck.py  to detect more problems. Also fix a few of them.,1.0
a318c66,2017-07-29T21:29:34,Add warning header at the top of each generate HTML file.,0.0
aea1e3d,2017-07-30T07:49:51,abi_check.py detection capabilities improved.,0.0
a39fddb,2017-07-30T10:13:18,Merge branch 'develop' into input-web,0.0
666cb08,2017-07-30T10:31:41,Introduce Executable in the echo of varsets  also made characteristics optional.,0.0
1d4d178,2017-07-30T15:45:07,Cound the length of variables  and warn if longer than 20 characters.,0.0
5b3b426,2017-07-30T15:51:30,SUppress input variable gwls_second_model_parameter : not used  in an unused part of ABINIT  and too long name !,0.0
9dca142,2017-07-30T16:12:16,Shorten gwls_dielectric_model to gwls_diel_model,0.0
7499500000.0,2017-07-30T16:20:56,Shorten gwls_sternheimer_kmax to gwls_stern_kmax,0.0
acd29fc,2017-07-30T16:29:28,"Define a flag ""strict"" in abi_check.py  in order to be able to merge into develop.",0.0
8191c93,2017-07-30T19:16:37,Most of the links to help_anaddb.html#XXX are now correct.,0.0
4c87220,2017-07-31T07:46:07,"Suppress ""executables"" from the entries in abinit_vars.yml   update Abivars.jar for this modification  and also allows the recognition of namespace: and @namespace .",0.0
173c0b9,2017-07-31T08:19:52,Reenable strict=1 in abi_checks.py,0.0
358cd92,2017-07-31T08:29:38,Add links for the dipdip variable,0.0
93072ab,2017-07-31T11:23:41,Set strict=0  for the test farm.,0.0
6a85635,2017-07-31T11:44:00,Fix typo,1.0
e0ee30b,2017-07-31T12:07:42,Anoth typo,0.0
bd94723,2017-07-31T13:44:03,Suppress the linke with gwls_second_model_parameter,0.0
55e878b,2017-07-31T13:50:45,Fix links  problems detected with linkchecker.,1.0
03bbac8,2017-07-31T14:39:52,Fix links,1.0
f0f37b4,2017-07-31T16:45:05,add topic Bader and Optic,0.0
3820da0,2017-07-31T20:58:10,Adjust one tolerance  update docchk.py .,0.0
896a9df,2017-07-31T21:02:13,Update ref file for test abirules #01.,0.0
4221fb6,2017-07-31T21:05:35,Keep strict=1 in input-web branch (after merge of _input-web).,0.0
9a3796b,2017-07-31T21:07:10,Merge jollet/input-web into input-web,0.0
5dcd07c,2017-08-01T06:40:13,Apply generate_doc.py,0.0
91729f9,2017-08-01T12:03:17,Minor fixes  for errors detected by linkchecker. Also update abichecks/abirules/Refs/t01.out.,1.0
feadb87,2017-08-01T12:13:30,Apply generate_doc.py,0.0
8e192ed,2017-08-01T12:15:40,Fix small3* (should be small)  detected by JMichel,1.0
6471025.0,2017-08-01T18:04:36,add topics anaddbCommon  anaddbSpec and anaddbEPC,0.0
890fe4e,2017-08-01T18:05:41,Merge remote-tracking branch 'trunk/input-web' into input-web,0.0
ec6dca3,2017-08-02T13:49:31,Make LDA+U+SO and LocalEx+SO calculations compatible with nspden=1,0.0
449829c,2017-08-02T14:26:31,add a link in electron-phonon topics,0.0
7c77adc,2017-08-02T18:53:35,Update ref for modified test (NC+SO+LDAU) + adjust some array sizes,0.0
218fc96,2017-08-03T10:05:04,Merge branch 'hotfix-8.4' of abinit-gitlab:trunk/abinit into quickfixes,0.0
7cdb759,2017-08-03T14:50:45,Adjust tolerance for new test,0.0
e1ac608,2017-08-04T12:33:31,Add the help file for fold2bloch (had been forgotten !),0.0
d6c79b8,2017-08-04T12:47:52,Complete help_fold2bloch.yml,0.0
f7f3d6a,2017-08-04T13:03:37,The help file for fold2bloch looks allright.,0.0
a77d2a6,2017-08-04T13:05:42,Merge jollet/input-web into input-web,0.0
fc4d49d,2017-08-04T13:12:12,Complete the list of links (for fold2bloch),0.0
f29aea8,2017-08-04T15:55:12,Fix many links related to aim,1.0
ec82568,2017-08-04T16:12:57,Correct even more links,1.0
dd49620,2017-08-04T16:13:30,Back to the normal,0.0
e41056b,2017-08-04T20:20:03,Add tests/v5/Input/t22.in that ghad been erased incorrectly ?!,0.0
0e97d1a,2017-08-04T20:25:27,Fix incorrect link,1.0
ec488c7,2017-08-04T21:28:34,Fix a link  and update a reference,1.0
554480e,2017-08-04T21:29:31,Switch from max 18 characters to max 20 characters,0.0
327ca97,2017-08-05T07:17:04,Change the name of varsets in abinit_vars.yml and Abivars.jar.,0.0
652b05f,2017-08-05T08:56:31,Continue to replace varfile by varset.,0.0
41fff5e,2017-08-05T08:58:32,Apply generate_doc.py,0.0
eae1e29,2017-08-05T09:01:39,Suppress all var*.html files,0.0
aafdf02,2017-08-05T10:24:38,Generate varset_* files. Also prepare the modification of all links to shortcuts.,0.0
474b034,2017-08-05T10:44:08,Translate many links to shortcut.,0.0
054a1c8,2017-08-05T11:28:16,Shorten more links,0.0
7166623.0,2017-08-05T16:07:59,Shorten more links,0.0
89956c6,2017-08-05T16:11:49,Shorten and fix some links,0.0
817237c,2017-08-05T16:45:29,More shortcuts,0.0
01531b6,2017-08-05T16:53:20,More shortening and fixes,1.0
f7e6af6,2017-08-05T17:13:42,More shortening and fixes. All input variables should be addressed with shortcuts now !,1.0
3646ba2,2017-08-05T18:12:46,Reestablish full flow of generate_doc.py,0.0
6ffeeae,2017-08-05T18:26:43,Fix wrong URLs detected by linkchecker,1.0
320619e,2017-08-05T19:23:07,FIx more links,1.0
b3e3cdd,2017-08-06T06:04:15,FInalize lesson_spin with tags. Also minor modif in table of content.,0.0
6e0eb74,2017-08-06T06:15:37,Analysis tool lesson,0.0
fd14749,2017-08-06T06:35:13,Lesson base1,0.0
631b3eb,2017-08-06T06:44:54,Lesson2 + fix,1.0
2876952.0,2017-08-06T06:49:52,Lesson_base3,0.0
abcc470,2017-08-06T06:56:25,Lesson_base4,0.0
7515011.0,2017-08-06T07:04:56,Lesson basic paral,0.0
0ac8731,2017-08-06T07:15:05,Lesson_bse,0.0
6879fc7,2017-08-06T07:32:05,Lesson_elastic,0.0
c6c3dd4,2017-08-06T09:59:11,Add numeral tag (for compatibility with other mechanisms),0.0
9d9e9ca,2017-08-06T10:08:12,Lesson_eph,0.0
f095393,2017-08-06T10:15:17,Lesson_eph,0.0
8a2ef72,2017-08-06T10:24:10,Lesson fold2bloch  also better spacing after hr,0.0
abf825f,2017-08-06T10:40:01,Lesson_gw1,0.0
4833c35,2017-08-06T10:43:03,Lesson_gw2,0.0
84999aa,2017-08-06T10:47:17,Lesson_nlo,0.0
c63b0e8,2017-08-06T14:19:38,Lesson_nucl  and update  ref for abirules #01,0.0
584606.0,2017-08-06T14:23:15,Lesson_optic,0.0
87d6173,2017-08-06T14:27:04,Lesson_paral_dfpt,0.0
c3e7397,2017-08-06T14:37:52,Lesson_paral_gspw,0.0
37a26fd,2017-08-06T14:45:21,Lesson_gswvl,0.0
c07ac35,2017-08-06T14:51:25,Lesson_paral_mbt,0.0
7c74153,2017-08-06T18:47:54,Fix update of abirules/Refs/t01.out,1.0
9029918.0,2017-08-07T06:22:08,Add flowchart v3,0.0
5912a6b,2017-08-07T07:46:03,Merge gmatteo/hotfix-18 into _gmatteo,0.0
adc1523,2017-08-07T08:02:01,Lesson_paral_moldyn,0.0
5b8cb2b,2017-08-07T08:09:34,Lesson_paral_string,0.0
c3867eb,2017-08-07T08:27:40,Lesson_paw1 and add Kresse1999,0.0
6f76210,2017-08-07T08:41:54,Lesson_paw2,0.0
c972a9e,2017-08-07T08:47:30,Lesson_paw3,0.0
de56f41,2017-08-07T08:58:17,"Lesson_DFPT1   and start to rename ""repsonse-function"" to DFPT",0.0
39c7983,2017-08-07T09:03:48,Lesson_rf2,0.0
078f6d5,2017-08-07T09:15:59,Lesson_source_code. Add warning.,0.0
505da1d,2017-08-07T09:36:08,Lesson_casida  also add three references,0.0
604f737,2017-08-07T09:39:40,Lesson_tdepes,0.0
c1e70eb,2017-08-07T09:47:44,Lesson_ucalc_crpa,0.0
1f7f604,2017-08-07T09:49:32,Order the bibtex file,0.0
3b75b99,2017-08-07T09:53:10,Lesson_udet,0.0
bdff3be,2017-08-07T09:59:23,Lesson_wannier90,0.0
586d7cf,2017-08-07T10:40:39,_paral_string becomes _paral_images,0.0
8c11c2f,2017-08-07T11:41:00,Update tutorial_flowchart,0.0
622cda0,2017-08-07T11:51:38,Help_aim,0.0
efa4e34,2017-08-07T12:00:35,Help_anaddb,0.0
878cfb7,2017-08-07T12:09:51,Fix recognition of links,0.0
8d88c60,2017-08-07T12:15:01,Help_cut3d,0.0
da0fe33,2017-08-07T12:19:29,Help_fold2bloch,0.0
9652448.0,2017-08-07T12:22:57,Help_mrgddb,0.0
720a958,2017-08-07T12:30:30,Help_mrgscr,0.0
137a94f,2017-08-07T12:47:01,Help_new_user,0.0
a25a9aa,2017-08-07T12:52:38,Help_optic,0.0
d583256,2017-08-07T13:03:48,Help_respfn,0.0
adb6094,2017-08-07T13:15:00,Rename what_ABINIT_does,0.0
9513290.0,2017-08-07T13:19:19,Fix link,1.0
75430c8,2017-08-07T13:25:43,Help_features,0.0
832bf30,2017-08-07T14:32:02,First version of the script for a table of content with two levels,1.0
53d6352,2017-08-07T15:11:57,Complete generation of table of content with a second level. Also improve browsing using table of content.,0.0
88ee7bd,2017-08-07T16:02:33,Theorydoc_mbt,0.0
3693131.0,2017-08-07T18:25:24,Update tutorial_flowchart,0.0
88a725e,2017-08-07T18:26:15,Merge branch 'input-web' of gitlab:/trunk/abinit into input-web,0.0
4b273a3,2017-08-07T18:27:10,Apply generate_doc.py,0.0
b636778,2017-08-07T20:29:12,Adjust click for flowchart,0.0
eb5c990,2017-08-07T20:42:35,Rename bibliography dir as biblio   bibliography.html as bib_biblio.html   bibtex.html as bib_bibtex.html   acknowledgments.html as bib_acknow.html,0.0
ad2dcd6,2017-08-07T21:19:47,Introduce namespace bib:,0.0
026ab27,2017-08-07T21:37:58,Links with the namespace bib: are recognized. Use shortcuts for lessons_gw*,0.0
490b3af,2017-08-07T21:48:13,Fix different typos,1.0
d000db2,2017-08-08T05:40:26,Fix typo,1.0
a358b5f,2017-08-08T05:46:13,Fix ref and typo,1.0
5863f14,2017-08-08T06:09:08,"Improve help_features.html . Also fix creation of links ("" "" was missing)",0.0
8e3935f,2017-08-08T06:19:17,Minor improvements of some topics.,0.0
8dbd47f,2017-08-08T07:53:54,Theorydoc bse and mbt,0.0
683cffe,2017-08-08T07:55:13,Merge branch 'input-web' of gitlab:trunk/abinit into input-web,0.0
6950a89,2017-08-08T07:56:30,Apply generate_doc.py,0.0
15ee0bd,2017-08-08T08:00:20,Minor fixes,1.0
f4ccdf6,2017-08-08T09:21:15,Work on the list of topics,0.0
455a7d7,2017-08-08T09:53:07,Improves formatting,0.0
53ba7b3,2017-08-08T10:54:41,Make the reading of density files compatible with nspinor=2/nspden=1,0.0
8a6354a,2017-08-08T15:59:53,New topics  with a more complete structuration... Not yet final  though ...,0.0
5bde747,2017-08-08T18:58:18,HTML files : new topics  and also delete two old topics.,0.0
868ec47,2017-08-08T19:06:43,Update list of internal links,0.0
e1f290b,2017-08-08T19:11:24,Remove lotf  slab  alch  jell from the list of allowed tribes.,0.0
d0764dc,2017-08-08T19:16:39,Fix link,1.0
5ce1785,2017-08-08T20:47:21,"Suppress the ""GW"" characteristics  not appropriate anymore",0.0
2747f52,2017-08-08T20:52:24,"Get rid of ""BETHE-SALPETER"" characteristics  now unappropriate.",0.0
046b136,2017-08-08T20:56:36,Get rid off TDDFT characteristics  unappropriate.,0.0
2ab94f4,2017-08-08T21:04:23,Remove the now unappropriate RESPFN characteristics,0.0
8acf2f0,2017-08-08T21:07:47,Suppress now unappropriate NONLINEAR characteristics,0.0
bdb6991,2017-08-08T21:17:01,Fix link,1.0
f746f93,2017-08-08T21:20:00,Update help_abinit.*,0.0
384549.0,2017-08-08T21:50:00,THe topic_UnitCell is now complete.,0.0
72ed4bd,2017-08-09T05:13:45,Add topic_UnitCell.*,0.0
5b91734,2017-08-09T08:29:38,Improves topic_UnitCell,0.0
f2f039c,2017-08-09T10:08:45,New topic AtomTypes. Also tune topic UnitCell.,0.0
929ebe2,2017-08-09T10:15:03,Change echo of links in the table of content,0.0
53b4fa9,2017-08-09T11:35:23,"New topic SmartSymmetrizer. Suppress the ""SYMMETRISER"" characteristics of input variables.",0.0
9a4ea47,2017-08-09T12:18:39,Finalize SmartSymm topic  and complete crystal topic (not yet cleaned).,0.0
e0c0771,2017-08-09T12:56:34,Topic AtomManipulator. Also many other small modifs.,0.0
a978a8b,2017-08-09T13:28:40,Remove GEOMETRY_BUILDER from the list of characteristics. Replace geometry builder by atom manipulator in the doc. Clean help_abinit.yml.,0.0
cbdb0f2,2017-08-09T13:39:26,Clean topic crystal + other minor issues.,0.0
65264a9,2017-08-09T13:59:26,Many small fixes,1.0
b401c17,2017-08-09T14:31:45,More cleaning/improvements for the topics.,0.0
e5bb60f,2017-08-09T14:36:25,Change effmass to effmass_free,0.0
e360602,2017-08-09T14:41:26,Change effass to effmass_free in the tests,0.0
5050bed,2017-08-09T14:48:03,Replace effmass by effmass_free also in the yml files.,0.0
ff76d3f,2017-08-09T15:50:26,Implement reading of a density file with spin conversion (can convert every nspden case),0.0
1af7fb3,2017-08-09T16:13:00,Many small fixes,1.0
bb69b4f,2017-08-09T17:46:44,Fix one remaining effmass,1.0
caa750e,2017-08-09T17:47:51,Another fix for effmass,1.0
315fddf,2017-08-09T18:10:56,Convert more effmass to effmass_free,0.0
2a30fad,2017-08-09T19:01:03,Update abichecks/abirules/Refs/t01.out,0.0
4374ebb,2017-08-09T20:43:47,Work on topic ElecBandStructure and ElecDOS,0.0
99661cb,2017-08-09T21:03:59,COmpeting the topics ElecDOS,0.0
030a8e9,2017-08-09T21:10:52,More improvement of topic ElecBandStructure,0.0
dbd65f0,2017-08-09T21:21:06,Work on topic recursion,0.0
c648366,2017-08-09T21:21:51,Apply generate_doc.py,0.0
c892461,2017-08-09T21:32:51,Rename topic SCF to SCFControl,0.0
34f1e10,2017-08-10T06:07:15,"Distribute the input variables initially contained in the topic ""convergency"" amon four more detailed topics",0.0
30ff29c,2017-08-10T06:22:44,Tune Planewaves and SCFAlgorithms topics.,0.0
47621f5,2017-08-10T08:07:41,Rename ChargedCell to Coulomb. Improve SCFAlgorithms.,0.0
6f8e087,2017-08-10T08:44:16,Tune the topics SCFControl and TuningSpeed,0.0
fa3693a,2017-08-10T09:13:37,Clean topic multidtset and activate topic ForcesStresses,0.0
ed7e44f,2017-08-10T11:51:51,Improve the topics PseudosPAW and AtomTypes.,0.0
6ac18fc,2017-08-10T12:35:02,Create DeltaSCF topic. Mention Jia2017 reference.,0.0
d21f118,2017-08-10T12:54:36,Treat superscript translation from .tex to HTML,0.0
c8cd9d7,2017-08-10T13:03:18,Split lib_to_assemble.py,0.0
2218751.0,2017-08-10T13:07:26,Final names ...,0.0
133a480,2017-08-10T13:14:09,"Rename ""How to"" to ""Topic"" in the doc of input variables",0.0
e248927,2017-08-10T14:14:17,Capture incorrect topic and tribe in input variables. Also minor style correction .,1.0
5ba030e,2017-08-10T14:57:54,Ref file because now reding of density is correct with PAW+SO,0.0
8e5343d,2017-08-10T15:36:26,Backlinks to topic pages working.,0.0
7cba348,2017-08-10T16:12:03,Minor improvements  import some information present in the feature file.,0.0
f022776,2017-08-10T16:34:35,Avoid some numerical instabilities for non-collinear magnetism wit hzero magnetization,0.0
dad6fc9,2017-08-10T18:16:43,Add a new test suite (for future use  not now): HPC,0.0
042f03b,2017-08-10T20:53:58,Link topic Bader.,0.0
be3e291,2017-08-11T05:20:10,Fixes for the infos tar.gz  from Jean-Michel. Also miscellaneous improvements of topics.,1.0
ee05de1,2017-08-11T06:13:17,Improves the topic_Optic  and related files.,0.0
71ca315,2017-08-11T06:21:43,Creat additional topics related to DFPT,0.0
f950c6a,2017-08-11T08:27:45,Define new topics Elastic  Phonons  PhononBands  Temperature  to replace DFPT and anaddb ones,0.0
7cc0c7b,2017-08-11T08:36:04,Add ConstrainedPol topic  and other minor improvements,0.0
f08a334,2017-08-11T08:59:00,Depopulate anaddbSpec.,0.0
d21cab5,2017-08-11T09:03:17,Finalize Constrainedpol topic,0.0
e3b9fc4,2017-08-11T09:29:45,Suppress topic anaddbSpec (after having transferred elsewhere the links to example files),0.0
b0ce4ca,2017-08-11T09:51:42,Complete the content of topic Elastic,0.0
182ad5a,2017-08-11T10:55:58,Shorten too long lines,0.0
b17549e,2017-08-11T11:13:21,Deactivate change in initrhoij because it produces some test instabilities (and because it seems not mandatory),0.0
502c7e8,2017-08-11T13:17:21,Add topic PhononWidth. Clean PhononBands.,0.0
6378cb8,2017-08-11T13:34:12,Merge torrent/quickfixes into _torrent-8.4,0.0
2f9cf88,2017-08-11T14:04:59,Create ElPhonTransport. Rename ElPhon to ElPhonInt.,0.0
45633d2,2017-08-11T14:17:40,Renamed TDep to TDepES,0.0
77caecb,2017-08-11T14:33:57,Add new tutorial on electron-positron annihilation (from J. Wiktor + M. Torrent),0.0
cdfcce8,2017-08-11T14:41:56,Add forgotten files,0.0
89baac1,2017-08-11T14:45:13,Clean ElPhonInt and ElPhonTransport.,0.0
